Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2012-07-27,117.64631652832031,29.517017364501953,52.93350601196289,7.875242710113525,30.385364532470703,25.414878845214844,28.51371955871582,28.499740600585938,33.81035614013672,39.400821685791016
2012-07-30,117.64631652832031,29.491792678833008,53.084251403808594,7.859235763549805,30.300989151000977,25.42360496520996,28.65785789489746,28.604494094848633,33.636207580566406,39.24954605102539
2012-07-31,116.82341003417969,29.290021896362305,52.50381851196289,7.821885585784912,30.21661376953125,25.528305053710938,28.529739379882812,28.372543334960938,33.42723083496094,38.74234390258789
2012-08-01,116.72160339355469,29.298431396484375,52.76011276245117,7.784537315368652,30.014095306396484,25.44106101989746,28.385597229003906,28.15556526184082,33.44466018676758,38.58218765258789
2012-08-02,115.91567993164062,28.953746795654297,51.878143310546875,7.72584867477417,29.86220359802246,25.27528190612793,28.153396606445312,27.998430252075195,33.12248992919922,38.68006896972656
2012-08-03,118.21467590332031,29.525413513183594,53.09934997558594,7.90725564956665,30.51194190979004,25.77259635925293,28.62581443786621,28.32765769958496,33.514312744140625,39.445308685302734
2012-08-06,118.44371032714844,29.7944393157959,53.2425651550293,7.939267158508301,30.51194190979004,25.9558048248291,28.609804153442383,28.26031494140625,33.52301788330078,39.58766555786133
2012-08-07,119.0375747680664,30.139131546020508,54.0416259765625,7.971281051635742,30.824146270751953,26.130300521850586,28.457672119140625,27.968509674072266,33.44466018676758,39.961395263671875
2012-08-08,119.18177032470703,30.172758102416992,54.08686828613281,7.971281051635742,30.781957626342773,26.13902473449707,28.65785789489746,28.005922317504883,33.56657028198242,39.765628814697266
2012-08-09,119.28356170654297,30.34088897705078,54.456233978271484,7.965945720672607,30.807275772094727,26.226272583007812,28.537750244140625,28.005922317504883,33.54915237426758,39.73893737792969
2012-08-10,119.47869873046875,30.315677642822266,54.5542106628418,7.971281051635742,30.95071029663086,26.2873477935791,28.529739379882812,28.088218688964844,33.68845748901367,39.70335388183594
2012-08-13,119.41930389404297,30.147537231445312,54.35068130493164,7.976617336273193,30.883211135864258,26.365861892700195,28.521730422973633,28.05829620361328,33.60139465332031,39.721134185791016
2012-08-14,119.43626403808594,30.01302719116211,54.252689361572266,7.965945720672607,30.841018676757812,26.313522338867188,28.633821487426758,28.02836799621582,33.68845748901367,39.81902313232422
2012-08-15,119.57201385498047,30.06346321105957,54.245155334472656,7.992621898651123,30.908523559570312,26.322240829467773,28.649845123291016,27.893688201904297,33.7668342590332,39.943603515625
2012-08-16,120.45427703857422,30.509048461914062,54.727603912353516,8.045976638793945,31.220733642578125,26.679950714111328,28.721904754638672,27.82634925842285,33.679744720458984,40.27283477783203
2012-08-17,120.615478515625,30.467004776000977,54.70499038696289,8.072656631469727,31.37261962890625,26.82827377319336,28.745935440063477,27.75152587890625,33.50560760498047,40.42409896850586
2012-08-20,120.62394714355469,30.408145904541016,54.51652526855469,8.093998908996582,31.305103302001953,26.85444450378418,28.745935440063477,27.80390167236328,33.57527160644531,40.255035400390625
2012-08-21,120.2591323852539,30.4501895904541,54.3431396484375,8.120676040649414,31.23761749267578,26.679950714111328,28.569772720336914,27.60187339782715,33.46207046508789,40.2016487121582
2012-08-22,120.31010437011719,30.702402114868164,54.54668045043945,8.110007286071777,31.08572006225586,26.72357749938965,28.4816951751709,27.55698013305664,33.48819351196289,40.31731033325195
2012-08-23,119.32601928710938,30.1895751953125,53.943634033203125,8.029973030090332,30.832578659057617,26.505464553833008,28.257488250732422,27.272659301757812,33.44466018676758,40.04146957397461
2012-08-24,120.04707336425781,30.13072395324707,54.260231018066406,8.072656631469727,30.976028442382812,26.671228408813477,28.505718231201172,27.39986228942871,33.73200607299805,40.37071228027344
2012-08-27,120.07249450683594,29.954172134399414,54.28285217285156,8.0673189163208,30.883211135864258,26.69740104675293,28.545745849609375,27.45972442626953,33.7668342590332,40.308414459228516
2012-08-28,119.95374298095703,29.886917114257812,54.320533752441406,8.056649208068848,30.76508140563965,26.636322021484375,28.561756134033203,27.407337188720703,33.71458053588867,40.38850402832031
2012-08-29,120.04707336425781,29.954172134399414,53.958702087402344,8.072656631469727,30.756649017333984,26.688684463500977,28.497705459594727,27.362443923950195,33.827781677246094,40.584259033203125
2012-08-30,119.18177032470703,29.685157775878906,53.38581085205078,8.029973030090332,30.495059967041016,26.392038345336914,28.385597229003906,27.227771759033203,33.71458053588867,40.36180877685547
2012-08-31,119.75011444091797,29.970998764038086,53.9210090637207,8.088662147521973,30.680707931518555,26.60143280029297,28.393611907958984,27.197839736938477,33.81907653808594,40.53086471557617
2012-09-04,119.63988494873047,29.584270477294922,53.506412506103516,8.088662147521973,30.36005973815918,26.60143280029297,28.561756134033203,27.302597045898438,33.88872528076172,40.43299102783203
2012-09-05,119.53812408447266,29.718778610229492,53.3028678894043,8.088662147521973,30.27568244934082,26.575260162353516,28.51371955871582,27.18287467956543,33.897430419921875,40.49527359008789
2012-09-06,121.96430206298828,30.467004776000977,54.426063537597656,8.280745506286621,30.959157943725586,27.16853141784668,28.866037368774414,27.489646911621094,34.43728256225586,41.40287399291992
2012-09-07,122.4393539428711,31.063905715942383,55.368343353271484,8.366110801696777,31.220733642578125,27.124910354614258,28.633821487426758,27.39986228942871,34.41986846923828,41.625335693359375
2012-09-10,121.74372863769531,31.013458251953125,55.127140045166016,8.296751022338867,31.018226623535156,26.836999893188477,28.60179901123047,27.369935989379883,34.297977447509766,41.56305694580078
2012-09-11,122.08307647705078,31.122743606567383,55.71511459350586,8.366110801696777,31.186979293823242,26.906797409057617,28.51371955871582,27.302597045898438,34.31539535522461,41.545265197753906
2012-09-12,122.49026489257812,31.080711364746094,56.05435562133789,8.39812183380127,31.313547134399414,27.055110931396484,28.361587524414062,27.145462036132812,34.33278274536133,41.74992370605469
2012-09-13,124.35653686523438,31.845752716064453,56.966453552246094,8.616878509521484,31.667949676513672,27.421550750732422,28.866037368774414,27.527057647705078,34.681087493896484,42.28380584716797
2012-09-14,124.90803527832031,32.240882873535156,57.72029113769531,8.686243057250977,31.862030029296875,27.55241584777832,28.649845123291016,27.34000015258789,34.541770935058594,42.45286178588867
2012-09-17,124.48381805419922,31.744869232177734,57.28303909301758,8.60621166229248,31.710132598876953,27.57859230041504,28.729915618896484,27.167909622192383,34.74205017089844,42.29270935058594
2012-09-18,124.38204193115234,31.660799026489258,56.87600326538086,8.563526153564453,31.718584060668945,27.59604263305664,28.890058517456055,27.085607528686523,34.85523223876953,42.08803939819336
2012-09-19,124.44987487792969,31.83734703063965,56.32571792602539,8.55819034576416,31.794527053833008,27.62221336364746,28.970134735107422,27.115530014038086,34.89006805419922,42.52404022216797
2012-09-20,124.45841217041016,31.786903381347656,56.484004974365234,8.510171890258789,31.49074935913086,27.569866180419922,29.130287170410156,27.227771759033203,35.03809356689453,42.47066879272461
2012-09-21,124.40635681152344,31.64914894104004,56.5476188659668,8.481236457824707,31.397336959838867,27.604909896850586,28.99722671508789,27.24364471435547,35.16847229003906,42.4402961730957
2012-09-24,124.21875,31.556188583374023,56.25988006591797,8.486592292785645,31.397336959838867,27.429691314697266,29.0939884185791,27.500734329223633,35.26472473144531,42.32421875
2012-09-25,122.89679718017578,31.049116134643555,55.646549224853516,8.358011245727539,30.981191635131836,27.044231414794922,28.89240074157715,27.440242767333984,35.23847198486328,41.82418441772461
2012-09-26,122.20598602294922,30.897014617919922,55.11652374267578,8.304430961608887,30.862293243408203,26.851490020751953,28.89240074157715,27.500734329223633,35.054710388183594,41.53844451904297
2012-09-27,123.35733795166016,31.277301788330078,55.866146087646484,8.379440307617188,31.151044845581055,27.201915740966797,28.989158630371094,27.387319564819336,35.25597381591797,41.958126068115234
2012-09-28,122.78593444824219,31.099843978881836,55.601104736328125,8.352651596069336,31.02366065979004,27.009187698364258,28.89240074157715,27.515859603881836,35.107215881347656,41.779537200927734
2012-10-01,123.11004638671875,31.20124626159668,55.88127899169922,8.390155792236328,31.168031692504883,26.947856903076172,29.077865600585938,27.387319564819336,35.31722640991211,41.752742767333984
2012-10-02,123.2379379272461,31.03223419189453,55.97972869873047,8.406229972839355,31.117069244384766,26.982898712158203,29.10205078125,27.530988693237305,35.47473907470703,41.672393798828125
2012-10-03,123.74114227294922,30.888561248779297,55.290672302246094,8.481236457824707,31.278438568115234,27.123065948486328,29.190750122070312,27.66708755493164,35.77226257324219,42.00276565551758
2012-10-04,124.62809753417969,31.285751342773438,55.84341049194336,8.609820365905762,31.456787109375,27.201915740966797,29.327836990356445,27.825876235961914,35.99102020263672,42.386722564697266
2012-10-05,124.63665008544922,31.437877655029297,55.71470260620117,8.604462623596191,31.558691024780273,27.061748504638672,29.44072914123535,27.780508041381836,36.026023864746094,42.5117301940918
2012-10-08,124.21024322509766,31.37871742248535,55.805564880371094,8.59910774230957,31.482255935668945,26.781404495239258,29.352035522460938,27.825876235961914,35.99977111816406,42.43136978149414
2012-10-09,122.98208618164062,31.08292579650879,55.88127899169922,8.545528411865234,31.117069244384766,26.43973731994629,29.06979751586914,27.7729434967041,35.56224822998047,41.752742767333984
2012-10-10,122.19745635986328,30.74489402770996,54.83634948730469,8.54017162322998,30.828319549560547,26.334611892700195,28.948843002319336,27.727569580078125,35.29972839355469,41.493804931640625
2012-10-11,122.26570892333984,30.87165641784668,55.245235443115234,8.588388442993164,30.9217529296875,26.229480743408203,28.88433837890625,27.7578182220459,35.325992584228516,41.3062858581543
2012-10-12,121.86488342285156,30.736438751220703,54.942352294921875,8.470519065856934,30.95572280883789,26.211965560913086,28.90852165222168,27.59903335571289,35.27347183227539,41.29736328125
2012-10-15,122.87972259521484,30.998424530029297,55.22251892089844,8.566960334777832,31.168031692504883,26.34337043762207,29.10205078125,27.712451934814453,35.781009674072266,41.70810317993164
2012-10-16,124.12488555908203,31.74211883544922,56.100868225097656,8.620536804199219,31.499256134033203,26.702558517456055,29.17462921142578,27.818313598632812,36.16603469848633,42.08313751220703
2012-10-17,124.6878433227539,32.00409698486328,56.80506896972656,8.733050346374512,31.686092376708984,26.5623836517334,29.30364990234375,28.1585750579834,36.16603469848633,42.32421875
2012-10-18,124.3637466430664,32.01254653930664,56.7974853515625,8.74911880493164,31.77950668334961,26.255765914916992,29.14236831665039,28.2871150970459,36.17478561401367,42.35100555419922
2012-10-19,122.29127502441406,31.34491539001465,55.903995513916016,8.63124942779541,31.244461059570312,25.660036087036133,28.79562759399414,28.06028175354004,35.52723693847656,41.5920295715332
2012-10-22,122.308349609375,31.488576889038086,55.623836517333984,8.63124942779541,31.15953826904297,25.835248947143555,28.811756134033203,27.984664916992188,35.553504943847656,41.45808792114258
2012-10-23,120.61115264892578,30.54205894470215,54.32903289794922,8.486592292785645,30.84531593322754,25.554912567138672,28.424697875976562,27.727569580078125,35.08095932006836,41.12770080566406
2012-10-24,120.26997375488281,30.52516746520996,53.91256332397461,8.486592292785645,30.649972915649414,25.405981063842773,28.424697875976562,27.523420333862305,35.1422233581543,40.96698760986328
2012-10-25,120.61968231201172,30.457548141479492,54.41988754272461,8.508021354675293,30.81983757019043,25.35341453552246,28.602108001708984,27.659526824951172,35.42224884033203,40.86876678466797
2012-10-26,120.55142974853516,30.516708374023438,54.488033294677734,8.465164184570312,30.84531593322754,25.397218704223633,28.50533103942871,27.659526824951172,35.282230377197266,41.0026969909668
2012-10-31,120.55142974853516,30.44910430908203,54.472896575927734,8.518738746643066,30.98969268798828,25.292089462280273,28.53759002685547,27.9014892578125,35.02846908569336,41.13664627075195
2012-11-01,121.81366729736328,31.040678024291992,54.70761489868164,8.625895500183105,31.541711807250977,25.70384407043457,28.55371856689453,27.60658836364746,35.31722640991211,41.60988235473633
2012-11-02,120.73056030273438,30.482913970947266,53.80655288696289,8.57231616973877,31.278438568115234,25.37093734741211,28.384382247924805,27.417556762695312,35.12472915649414,41.583099365234375
2012-11-05,120.97786712646484,30.694185256958008,54.2154426574707,8.556244850158691,31.448287963867188,25.5111083984375,28.33599281311035,26.971435546875,35.1422233581543,41.69023895263672
2012-11-06,121.924560546875,31.015316009521484,55.08622741699219,8.652680397033691,31.787981033325195,25.624996185302734,28.545658111572266,26.98655891418457,35.17721939086914,41.91346740722656
2012-11-07,119.16129302978516,30.52516746520996,53.647552490234375,8.36336612701416,31.040632247924805,24.9854679107666,28.20697593688965,26.419458389282227,34.59093475341797,41.422367095947266
2012-11-08,117.72850036621094,30.111059188842773,52.67833709716797,8.293717384338379,30.717918395996094,24.626277923583984,27.900554656982422,26.374086380004883,34.179656982421875,40.75269317626953
2012-11-09,117.8308334350586,30.051912307739258,52.66318130493164,8.304430961608887,30.802845001220703,24.74016571044922,27.900554656982422,26.215295791625977,34.27591323852539,40.556236267089844
2012-11-12,117.9246597290039,30.051912307739258,52.769195556640625,8.320503234863281,30.887771606445312,24.70512580871582,27.900554656982422,25.996017456054688,34.450923919677734,40.59196090698242
2012-11-13,117.51526641845703,30.001192092895508,52.549598693847656,8.261569023132324,30.802845001220703,24.582475662231445,27.884428024291992,26.094316482543945,34.319664001464844,40.70804214477539
2012-11-14,115.92893981933594,29.494138717651367,51.91355514526367,8.116912841796875,30.080968856811523,24.337175369262695,27.578012466430664,25.912843704223633,33.908390045166016,40.100852966308594
2012-11-15,115.73280334472656,29.392717361450195,51.981719970703125,8.132986068725586,30.080968856811523,24.197002410888672,27.5699405670166,25.761615753173828,33.8121337890625,40.07407760620117
2012-11-16,116.30421447753906,29.4603271484375,52.1861457824707,8.186562538146973,30.165904998779297,24.23204231262207,27.747337341308594,25.98090362548828,34.06589889526367,40.341949462890625
2012-11-19,118.65812683105469,30.296987533569336,53.39009475708008,8.341934204101562,30.734907150268555,24.897857666015625,28.198917388916016,26.003582000732422,34.42467498779297,41.208065032958984
2012-11-20,118.7092514038086,30.32234764099121,53.17809295654297,8.384796142578125,30.76038932800293,24.7927303314209,28.303747177124023,25.958213806152344,34.617191314697266,41.4134407043457
2012-11-21,118.93099212646484,30.37303352355957,53.465824127197266,8.384796142578125,30.802845001220703,24.871578216552734,28.344066619873047,25.844791412353516,34.59093475341797,41.556304931640625
2012-11-23,120.55142974853516,30.76179313659668,54.2230224609375,8.486592292785645,31.202009201049805,25.274566650390625,28.763368606567383,25.776742935180664,35.01971435546875,42.109920501708984
2012-11-26,120.29558563232422,30.787145614624023,53.69297790527344,8.454447746276855,31.227495193481445,25.388458251953125,28.55371856689453,26.101882934570312,34.86220932006836,41.91346740722656
2012-11-27,119.68154907226562,30.651927947998047,53.24623107910156,8.379440307617188,31.15953826904297,25.274566650390625,28.529525756835938,26.169937133789062,34.652183532714844,41.74382781982422
2012-11-28,120.64524841308594,30.778701782226562,53.7308349609375,8.411584854125977,31.422805786132812,25.42349624633789,28.803693771362305,26.275785446166992,34.9234504699707,42.28850555419922
2012-11-29,121.20811462402344,30.989961624145508,53.85199737548828,8.454447746276855,31.601152420043945,25.546152114868164,28.956918716430664,26.42701530456543,35.16847229003906,42.40457534790039
2012-11-30,121.23371887207031,31.015316009521484,53.80655288696289,8.443731307983398,31.53322410583496,25.519865036010742,29.06173324584961,26.706789016723633,35.21221923828125,42.4402961730957
2012-12-03,120.63671875,30.44064712524414,53.51124954223633,8.411584854125977,31.193513870239258,25.484827041625977,28.948843002319336,26.540435791015625,35.13347244262695,42.217079162597656
2012-12-04,120.46617126464844,30.499801635742188,53.31438064575195,8.390155792236328,31.312406539916992,25.44101905822754,28.89240074157715,26.40433692932129,35.21221923828125,42.038490295410156
2012-12-05,120.67937469482422,30.13640785217285,53.68540954589844,8.491951942443848,31.643617630004883,25.18696403503418,28.940776824951172,26.805091857910156,35.325992584228516,41.91346740722656
2012-12-06,121.08872985839844,30.212472915649414,53.85956573486328,8.518738746643066,31.6351261138916,25.335891723632812,28.97303009033203,26.789960861206055,35.308475494384766,42.181339263916016
2012-12-07,121.45549011230469,30.46601104736328,54.185157775878906,8.588388442993164,31.838947296142578,25.20448112487793,29.17462921142578,26.812654495239258,35.42224884033203,42.34208297729492
2012-12-10,121.50667572021484,30.66037368774414,54.12459182739258,8.566960334777832,32.000308990478516,25.265804290771484,29.14236831665039,26.820209503173828,35.571006774902344,42.100990295410156
2012-12-11,122.33391571044922,30.905458450317383,54.44260787963867,8.609820365905762,32.06825256347656,25.607473373413086,29.158498764038086,26.88070297241211,35.94728088378906,42.23493576049805
2012-12-12,122.39360046386719,30.82940101623535,54.639488220214844,8.64732551574707,32.11921691894531,25.563674926757812,29.0939884185791,26.835344314575195,35.89476013183594,42.28850555419922
2012-12-13,121.64308166503906,30.74489402770996,54.13215637207031,8.604462623596191,32.01729965209961,25.37969207763672,29.045604705810547,26.72947883605957,35.5885009765625,42.01171112060547
2012-12-14,121.19110870361328,30.973073959350586,53.92771530151367,8.57231616973877,31.949356079101562,25.1343994140625,28.99722671508789,26.62360382080078,35.448482513427734,41.83311462402344
